Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,8.20876410212402E-16,-7.32882316312982E-16,0.103176746903224,0,0,0,94314.729385862,1998713.18453546,5152.57627588345,5.35367512360191E-12,6582686.27321276,-1.22226074405273E-11,8580759.68642863,0,0,0,0,0,0,package://RMUC2025/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://RMUC2025/meshes/base_link.STL,,rmuc2025-01.stp-1/RMUC2025_ID_0920_ASM_73_ASM.stp-1/DOCUMENT_A_1_2_AF0_ASM_22_ASM.stp-1/0001_ASM_18_1_ASM.stp-1/BREP_568_1_5_1.stp-1;rmuc2025-01.stp-1/RMUC2025_ID_0920_ASM_73_ASM.stp-1/DOCUMENT_A_1_2_AF0_ASM_22_ASM.stp-1/0001_ASM_18_1_ASM.stp-1/BREP_16_1_2_7_1.stp-2;rmuc2025-01.stp-1/RMUC2025_ID_0920_ASM_73_ASM.stp-1/DOCUMENT_A_1_2_AF0_ASM_22_ASM.stp-1/0001_ASM_18_1_ASM.stp-1/BREP_16_1_2_7_1.stp-1;rmuc2025-01.stp-1/RMUC2025_ID_0920_ASM_73_ASM.stp-1/DOCUMENT_A_1_2_AF0_ASM_22_ASM.stp-1/0001_ASM_18_1_ASM.stp-1/BREP_369_1_2_6_1_2_ASM.stp-1/BREP_369_1_2_6_1_2_1.stp-1;rmuc2025-01.stp-1/RMUC2025_ID_0920_ASM_73_ASM.stp-1/DOCUMENT_A_1_2_AF0_ASM_22_ASM.stp-1/0001_ASM_18_1_ASM.stp-1/BREP_369_1_2_6_1_2_ASM.stp-1/BREP_369_1_2_6_1_2_2.stp-1,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
